Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
self-adhesive-tree-band-insect-trap-for-fruit-trees,Self-Adhesive Tree Band – Insect Trap for Fruit Trees,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Protect your fruit trees – without pesticides</h2>
<p>You've waited all season for lovely fruit – and then caterpillars, ants and crawling insects come along and ruin the harvest. Spraying pesticides is the last thing you want, especially near what you're going to eat.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/1fc50502-4b0a-4e04-920a-de17d1bbbffb.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Self-adhesive tree band""></p>
<h3 style=""font-size:19px;"">A simple barrier that just works</h3>
<p>The self-adhesive tree band wraps around the trunk to form a sticky ring that stops crawling insects before they reach branches and fruit. Pesticide-free, odourless and completely free from chemicals – kind to both the tree and the environment.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/476eca55-1855-4ac7-b790-42e89ffac786.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Tree band around trunk""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Pesticide-free insect barrier – safe near edible fruit</li>
<li>Self-adhesive – easy to wrap around the trunk</li>
<li>10 cm wide band for thorough coverage</li>
<li>Stops caterpillars, ants and crawling pests</li>
<li>Perfect for apple, pear and cherry trees</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/2188ec50-7512-48d9-85d4-2b5afc74f7a3.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Tree band detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Garden,"Fruit Trees, Insect Protection, Growing, Pests, Garden",FALSE,Title,Default Title,,,,,BEAVER-GARD-032,shopify,19,continue,manual,12.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1fc50502-4b0a-4e04-920a-de17d1bbbffb.jpg?v=1782031634,1,Self-adhesive tree band,FALSE,Self-Adhesive Tree Band Insect Trap | BeaverShop,"Pesticide-free self-adhesive tree band that traps crawling insects before they reach fruit. Protects apple, pear and cherry trees naturally.",draft
self-adhesive-tree-band-insect-trap-for-fruit-trees,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/476eca55-1855-4ac7-b790-42e89ffac786.jpg?v=1782031635,2,,,,,
self-adhesive-tree-band-insect-trap-for-fruit-trees,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2188ec50-7512-48d9-85d4-2b5afc74f7a3.jpg?v=1782031634,3,,,,,
self-adhesive-tree-band-insect-trap-for-fruit-trees,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/873259dc-173d-4eae-ad40-257953de939e.jpg?v=1782031634,4,,,,,
self-adhesive-tree-band-insect-trap-for-fruit-trees,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/71bedaad-fe0d-47c7-be0f-64f4e4958210.jpg?v=1782031635,5,,,,,
4-way-tap-connector-hose-splitter-with-shut-off-valves,4-Way Tap Connector – Hose Splitter with Shut-Off Valves,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">One tap – four hoses, zero hassle</h2>
<p>Constantly unscrewing and swapping hoses between the watering can, drip line and spray nozzle is both time-consuming and irritating. And it usually sprays water exactly where you don't want it.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/141a6638-e41d-4b4f-94bd-5b8d509b3fa3.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""4-way tap connector""></p>
<h3 style=""font-size:19px;"">Connect everything at once</h3>
<p>With this 4-way tap connector, you can connect up to four hoses at once from the same tap. Each outlet has its own on/off valve so you control exactly where the water goes – without unscrewing a thing.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/691b67c5-6e55-4708-8a2f-094187d1938f.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Tap connector with valves""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Four separate outlets with individual valves</li>
<li>Control the flow to each hose independently of the others</li>
<li>Fits standard garden taps and quick connectors</li>
<li>Perfect for irrigation systems, drip lines and rinsing</li>
<li>Durable material built for outdoor use, season after season</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/80f8bd3c-11cd-4044-b3a9-d5dd947a1c14.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Tap connector in use""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Irrigation,"Irrigation, Hose, Garden, Outdoor, Water",FALSE,Title,Default Title,,,,,BEAVER-GARD-033,shopify,12,continue,manual,21.99,26.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/141a6638-e41d-4b4f-94bd-5b8d509b3fa3.jpg?v=1782031692,1,4-way tap connector,FALSE,4-Way Tap Connector & Hose Splitter | BeaverShop,"4-way garden tap connector splits one tap into four hoses, each with its own shut-off valve. Ideal for irrigation and outdoor watering.",draft
4-way-tap-connector-hose-splitter-with-shut-off-valves,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/691b67c5-6e55-4708-8a2f-094187d1938f.jpg?v=1782031691,2,,,,,
4-way-tap-connector-hose-splitter-with-shut-off-valves,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/80f8bd3c-11cd-4044-b3a9-d5dd947a1c14.jpg?v=1782031692,3,,,,,
4-way-tap-connector-hose-splitter-with-shut-off-valves,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5a38546d-97ef-4388-95bf-6fa00b398bc5.jpg?v=1782031691,4,,,,,
4-way-tap-connector-hose-splitter-with-shut-off-valves,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/3536ce90-f94d-47e1-a8c7-5f293a4c996c.jpg?v=1782031692,5,,,,,
pool-filter-cleaning-brush-nozzle-with-pressure-control,Pool Filter Cleaning Brush – Nozzle with Pressure Control,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">A clean pool filter in minutes – not hours</h2>
<p>A clogged filter makes the water cloudy and forces the pool pump to work harder than it needs to. Rinsing the filter by hand is wet, tedious work – and it's rarely properly clean.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/5c043c2a-e667-42b5-a556-9b79140caba8.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Pool filter cleaning brush""></p>
<h3 style=""font-size:19px;"">Rinse it clean in one pass</h3>
<p>The brush connects straight to your garden hose and rinses between the filter's pleats with directed water pressure. The adjustable switch lets you control the flow so you remove dirt, leaves and grease without tearing the paper cartridge.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/975fd035-1d88-42a7-bf1d-1170a3ee6278.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Cleaning the filter""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Adjustable water pressure with a switch</li>
<li>Cleans the filter's pleats quickly and gently</li>
<li>Connects straight to a standard garden hose</li>
<li>Fits pool and spa filters with a paper cartridge</li>
<li>Extends filter life and keeps the water clear</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/96856063-56f0-4495-bf85-3c09cc867e4f.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Brush detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Pool,"Filter, Pool, Cleaning, Garden, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-GARD-034,shopify,19,continue,manual,20.99,26.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5c043c2a-e667-42b5-a556-9b79140caba8.jpg?v=1782031755,1,Pool filter cleaning brush,FALSE,Pool Filter Cleaning Brush & Nozzle | BeaverShop,Pool filter cleaning brush with adjustable pressure nozzle. Connects to your garden hose to rinse filter pleats quickly and thoroughly.,draft
pool-filter-cleaning-brush-nozzle-with-pressure-control,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/975fd035-1d88-42a7-bf1d-1170a3ee6278.jpg?v=1782031755,2,,,,,
pool-filter-cleaning-brush-nozzle-with-pressure-control,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/96856063-56f0-4495-bf85-3c09cc867e4f.jpg?v=1782031755,3,,,,,
pool-filter-cleaning-brush-nozzle-with-pressure-control,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9ab97f3f-f386-4e80-a0a6-f81f264ec067.jpg?v=1782031755,4,,,,,
pool-filter-cleaning-brush-nozzle-with-pressure-control,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2201e86e-ed08-4303-b3a2-a451a656fc3f.jpg?v=1782031755,5,,,,,
high-pressure-car-wash-gun-adjustable-hose-nozzle,High-Pressure Car Wash Gun – Adjustable Hose Nozzle,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Wash your car with real pressure – without an expensive pressure washer</h2>
<p>An ordinary garden hose can't properly rinse away heavy dirt and winter grit. The result is scratches when you scrub, and a wash that takes twice as long.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/ca0f87c1-5811-4638-938b-2c3695e75d90.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""High-pressure car wash gun""></p>
<h3 style=""font-size:19px;"">Powerful spray straight from your hose</h3>
<p>The nozzle concentrates the water into a powerful high-pressure jet that rinses away mud, dust and grit before you even touch the paintwork. The adjustable spray lets you switch between a hard jet and a gentle rinse. Supplied with 3/4"" and 1/2"" quick connectors to fit your hose.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/cc1c37b7-55cd-4fd4-a6d4-ed3d0966b237.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Car wash gun in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Powerful high-pressure jet from a standard garden hose</li>
<li>Adjustable spray – from a hard jet to a gentle rinse</li>
<li>3/4"" and 1/2"" quick connectors included</li>
<li>Ergonomic handle with a comfortable grip</li>
<li>Perfect for cars, pets, decking and the garden</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/02548298-fa75-4ee5-999c-c75aacbef3ca.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Nozzle detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Car Accessories,"Car, Car Wash, Garage, Cleaning, Garden",FALSE,Title,Default Title,,,,,BEAVER-CAR-035,shopify,19,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ca0f87c1-5811-4638-938b-2c3695e75d90.jpg?v=1782031823,1,High-pressure car wash gun,FALSE,High-Pressure Car Wash Gun | BeaverShop,"High-pressure car wash gun that fits any garden hose. Adjustable spray with 3/4in and 1/2in connectors for a fast, thorough car wash.",draft
high-pressure-car-wash-gun-adjustable-hose-nozzle,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/cc1c37b7-55cd-4fd4-a6d4-ed3d0966b237.jpg?v=1782031822,2,,,,,
high-pressure-car-wash-gun-adjustable-hose-nozzle,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/02548298-fa75-4ee5-999c-c75aacbef3ca.jpg?v=1782031822,3,,,,,
high-pressure-car-wash-gun-adjustable-hose-nozzle,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/811f0349-5823-4b02-863a-db502e0fd2ad.jpg?v=1782031822,4,,,,,
high-pressure-car-wash-gun-adjustable-hose-nozzle,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2cd99a05-cb70-43d0-aafd-3cc2e582bfaa.jpg?v=1782031823,5,,,,,
pocket-chainsaw-portable-hand-saw-with-non-slip-handles,Pocket Chainsaw – Portable Hand Saw with Non-Slip Handles,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Saw wood anywhere – fits right in your pocket</h2>
<p>When you're out in the woods, camping, or just clearing a branch in the garden, a full-size saw is heavy and awkward to lug around. But without a saw, you're stuck snapping branches by hand.</p>
<p><img src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/295cd1066dd2d541e61567e80285f253.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Pocket chainsaw""></p>
<h3 style=""font-size:19px;"">Full sawing power in pocket size</h3>
<p>The pocket chainsaw is a chain with sharp teeth and two non-slip handles. Wrap it around the branch and pull it back and forth – the chain does the job in seconds. Folded up, it fits in a pocket or rucksack and weighs almost nothing.</p>
<p><img src=""https://img.kwcdn.com/product/1e2982479e/6451012e-b03e-4b31-80fd-551c37830bcf_1200x1200.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Pocket chainsaw in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Sharp chain that saws through branches in seconds</li>
<li>Non-slip handles for a secure grip</li>
<li>Weighs almost nothing – fits in your pocket</li>
<li>Perfect for camping, hiking and survival kits</li>
<li>No batteries, no fuel – always ready</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/4b3f433315e7d9ffff0ddc8af311268c.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Pocket chainsaw detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Outdoor Activities,"Camping, Outdoors, Saw, Tools, Survival",FALSE,Title,Default Title,,,,,BEAVER-CAMP-036,shopify,17,continue,manual,17.99,21.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/295cd1066dd2d541e61567e80285f253.jpg?v=1782031922,1,Pocket chainsaw,FALSE,Pocket Chainsaw – Portable Camping Saw | BeaverShop,"Pocket chainsaw with sharp chain and non-slip handles. Lightweight, foldable, and always ready for camping, hiking or garden use.",draft
pocket-chainsaw-portable-hand-saw-with-non-slip-handles,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6451012e-b03e-4b31-80fd-551c37830bcf_1200x1200_eb9bb1d3-f0db-4900-a023-d5c926505313.jpg?v=1782031921,2,,,,,
pocket-chainsaw-portable-hand-saw-with-non-slip-handles,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4b3f433315e7d9ffff0ddc8af311268c.jpg?v=1782031919,3,,,,,
pocket-chainsaw-portable-hand-saw-with-non-slip-handles,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/83a7705c-e168-4099-8962-62d0ad81a464_800x800_017962ae-f7a8-4b3f-9b5b-73879bf83506.jpg?v=1782031920,4,,,,,
pocket-chainsaw-portable-hand-saw-with-non-slip-handles,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/71cb6e8d8b92e8c49776d66a547b1831.jpg?v=1782031920,5,,,,,
mesh-garden-apron-breathable-with-pockets,Mesh Garden Apron – Breathable with Pockets,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Keep your tools close – and your clothes clean</h2>
<p>Running in and out for the secateurs, gloves and seed packet takes both time and patience. And ordinary aprons get hot and sweaty the moment the sun comes out.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/0c12e92a-c242-4375-93f1-4251a4367bf5.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Mesh garden apron""></p>
<h3 style=""font-size:19px;"">Cool, durable and full of pockets</h3>
<p>This garden apron in breathable mesh keeps you cool even on hot days, while protecting your clothes from soil and stains. The roomy pockets keep tools, seeds and your phone within reach, so you don't have to keep running back and forth.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/2153ed71-e3fc-4653-aceb-28004651c54d.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Apron with pockets""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Breathable mesh that keeps you cool</li>
<li>Several roomy pockets for tools and accessories</li>
<li>Adjustable straps that fit most people</li>
<li>Protects clothes from soil, water and stains</li>
<li>Suits gardening, carpentry and other craft work</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/12fe0ac5-5834-4c88-81be-74c6c94a4eb3.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Apron detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-Day Happy Customer Guarantee.</strong> Not entirely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Garden,"Apron, Growing, Protection, Garden, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-GARD-037,shopify,19,continue,manual,30.99,37.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/0c12e92a-c242-4375-93f1-4251a4367bf5.jpg?v=1782031973,1,Mesh garden apron,FALSE,Mesh Garden Apron with Pockets | BeaverShop,Breathable mesh garden apron with roomy pockets and adjustable straps. Keeps you cool while protecting clothes from soil and stains.,draft
